symbol-id,category-id,grammar,rated,tags,symbol-en,category-en,symbol-fr,category-fr
2049,39,Noun,0,abstract adjective adverb direction position,north_west,Descriptive Direction,Nord Ouest,Direction descriptive
2050,59,Noun,0,feeding,nosey_cup,Food Feeding and eating,nosey_cup,Alimentation alimentaire et manger
2051,74,Noun,0,body,nostril,Healthcare Body parts,narine,Les parties du corps Santé
2052,115,Noun,0,class office school stationery,notebook,Work and School Stationery,carnet,Travail et de la papeterie scolaire
2053,115,Noun,0,class office school stationery,notepad,Work and School Stationery,Bloc-notes,Travail et de la papeterie scolaire
2054,44,Noun,0,calendar diary season time,now,Descriptive Time,maintenant,Temps descriptif
2055,92,Noun,0,job people profession work,nurse_1a,People Profession,nurse_1a,personnes Profession
2056,92,Noun,0,job people profession work,nurse_1b,People Profession,nurse_1b,personnes Profession
2057,92,Noun,0,job people profession work,nurse_2a,People Profession,nurse_2a,personnes Profession
2058,92,Noun,0,job people profession work,nurse_2b,People Profession,nurse_2b,personnes Profession
2059,68,Noun,0,,nuts,Food Nuts,des noisettes,noix alimentaires
2060,1,Noun,0,alphabet letter,O,Alphabet,O,Alphabet
2061,1,Noun,0,alphabet letter,o_-_lower_case,Alphabet,o _-_ lower_case,Alphabet
2062,94,Noun,0,gardening plant,oak_leaf,Plants and Trees,feuille de CHENE,Plantes et les arbres
2063,92,Noun,0,job people profession work,occupational_therapist_1a,People Profession,occupational_therapist_1a,personnes Profession
2064,92,Noun,0,job people profession work,occupational_therapist_1b,People Profession,occupational_therapist_1b,personnes Profession
2065,92,Noun,0,job people profession work,occupational_therapist_2a,People Profession,occupational_therapist_2a,personnes Profession
2066,92,Noun,0,job people profession work,occupational_therapist_2b,People Profession,occupational_therapist_2b,personnes Profession
2067,42,Noun,0,maths shape,octagon,Descriptive Shape,octogone,Forme descriptive
2068,40,Noun,0,direction position,off,Descriptive Position,de,Position descriptive
2069,21,Noun,0,,office_block,Building Office and factory,immeuble de bureaux,Immeuble de bureaux et de l'usine
2070,43,Noun,0,abstract,old_object,Descriptive State,old_object,descriptif État
2071,90,Noun,0,,old_person_1,People Descriptive,old_person_1,personnes descriptif
2072,90,Noun,0,,old_person_2,People Descriptive,old_person_2,personnes descriptif
2073,90,Noun,0,,old_person_3,People Descriptive,old_person_3,personnes descriptif
2074,63,Noun,0,,olive_oil,Food Ingredients,huile d'olive,Ingrédients alimentaires
2075,73,Noun,0,,olives,Food Vegetables and salads,Olives,Légumes et salades alimentaires
2076,103,Noun,0,,olympic_games,Sport,jeux olympiques,sport
2077,104,Noun,0,,olympic_rings,Sport Accessories,olympic_rings,Sport Accessoires
2078,104,Noun,0,,olympic_torch,Sport Accessories,olympic_torch,Sport Accessoires
2079,104,Noun,0,,olympic_torch_2,Sport Accessories,olympic_torch_2,Sport Accessoires
2080,58,Noun,0,,omelette,Food Eggs,omelette,oeufs nourriture
2081,40,Noun,0,direction position,on,Descriptive Position,sur,Position descriptive
2082,87,Noun,0,,one,Number,un,Nombre
2083,87,Noun,0,,one_dot,Number,one_dot,Nombre
2084,44,Noun,0,calendar diary time,one_hour,Descriptive Time,une heure,Temps descriptif
2085,42,Noun,0,,one_third,Descriptive Shape,un tiers,Forme descriptive
2086,73,Noun,0,food vegetable,onion,Food Vegetables and salads,oignon,Légumes et salades alimentaires
2087,66,Noun,0,,onion_rings,Food Meals and snacks,onion_rings,Repas des aliments et des collations
2088,100,Noun,0,,opaque,Science,opaque,Science
2089,43,Noun,0,abstract adjective position,open,Descriptive State,ouvert,descriptif État
2090,40,Noun,0,,open_2,Descriptive Position,open_2,Position descriptive
2091,25,Noun,0,,open_shop,Building Shop,boutique ouverte,Magasinez
2092,64,VerbComplex,0,cooking,"open_tin_,_to",Food Kitchen actions,"open_tin _, _ à",Nourriture actions cuisine
2093,22,Noun,0,clinic health hospital medical,operating_theatre,Building Public,salle d'opération,bâtiment public
2094,77,Noun,0,clinic health hospital medical,operation,Healthcare Medical conditions,opération,Santé Conditions médicales
2095,40,Noun,0,abstract adjective position,opposite,Descriptive Position,contraire,Position descriptive
2096,62,Noun,0,food fruit,orange,Food Fruit,Orange,Fruit alimentaire
2097,62,Noun,0,,orange_2,Food Fruit,orange_2,Fruit alimentaire
2098,48,Noun,0,drink,orange_fizzy_drink,Drink Type,orange_fizzy_drink,Type de boisson
2099,48,Noun,0,drink juice,orange_juice,Drink Type,du jus d'orange,Type de boisson
2100,48,Noun,0,drink,orange_squash,Drink Type,orange_squash,Type de boisson
2101,5,Noun,0,animal bird wild zoo,ostrich,Animal Birds,autruche,Oiseaux animaux
2102,39,Noun,0,abstract adjective direction position,out,Descriptive Direction,en dehors,Direction descriptive
2103,36,Noun,0,,outbox,Computer Icon,Outbox,Icône d'ordinateur
2104,40,Noun,0,,outside,Descriptive Position,à l'extérieur,Position descriptive
2105,42,Noun,0,,oval,Descriptive Shape,ovale,Forme descriptive
2106,40,Noun,0,direction position,over,Descriptive Position,plus de,Position descriptive
2107,5,Noun,0,animal bird wild,owl,Animal Birds,hibou,Oiseaux animaux
2108,78,Noun,0,clinic health hospital medical,oxygen_mask,Healthcare Medical items,masque d'oxygène,Santé Produits médicaux
2109,6,Noun,0,animal shellfish,oyster,Animal Crustacean and Molluscs,huître,Animaux Crustacés et Mollusques
2110,6,Noun,0,animal shellfish,oyster_2,Animal Crustacean and Molluscs,oyster_2,Animaux Crustacés et Mollusques
2111,100,Noun,0,,ozone_layer,Science,couche d'ozone,Science
2112,1,Noun,0,alphabet letter,P,Alphabet,P,Alphabet
2113,1,Noun,0,alphabet letter,p_-_lower_case,Alphabet,p _-_ lower_case,Alphabet
2114,66,Noun,0,,packed_lunch,Food Meals and snacks,panier-repas,Repas des aliments et des collations
2115,66,Noun,0,,packed_lunch_2,Food Meals and snacks,packed_lunch_2,Repas des aliments et des collations
2116,112,Noun,0,transport travel,paddles,Transport Water,palettes,Transport par eau
2117,107,Noun,0,DIY tools workshop,paint,Tools Workshop,peindre,Outillage
2118,15,Noun,0,,paint_box,Art Making,paint_box,Making Art
2119,115,Noun,0,class school,paint_brush,Work and School Stationery,pinceau,Travail et de la papeterie scolaire
2120,107,Noun,0,DIY tools workshop,paint_brush_2,Tools Workshop,paint_brush_2,Outillage
2121,115,Noun,0,class school,paint_childs,Work and School Stationery,paint_childs,Travail et de la papeterie scolaire
2122,94,Noun,0,celebration Christian Easter,palm,Plants and Trees,paume,Plantes et les arbres
2123,97,Noun,0,celebration Christian Easter,Palm_Sunday,Religion Festival,Dimanche des Rameaux,festival de la religion
2124,79,Noun,0,holiday,palm_tree,Holiday and travel,palmier,Vacances et Voyage
2125,55,Noun,0,celebration food,pancake_2,Food Breads and baking,pancake_2,Et la cuisson des aliments Breads
2126,55,Noun,0,celebration food,pancakes,Food Breads and baking,Crêpes,Et la cuisson des aliments Breads
2127,10,Noun,0,animal mammal wild zoo,panda,Animal Mammal,Panda,Mammifère
2128,30,Noun,0,clothes underwear,pants,Clothes General,un pantalon,vêtements général
2129,115,Noun,0,class office school stationery,paper,Work and School Stationery,papier,Travail et de la papeterie scolaire
2130,65,Noun,0,cooking feeding kitchen,paper_towel,Food Kitchen items,essuie-tout,Cuillères de cuisine articles
2131,76,Noun,0,grooming,paper_towels,Healthcare Grooming items,serviettes en papier,articles Santé Toilettage
2132,115,Noun,0,class office school stationery,paperclip,Work and School Stationery,trombone,Travail et de la papeterie scolaire
2133,103,Noun,0,,para_olympic_games,Sport,para_olympic_games,sport
2134,108,Noun,0,transport travel,parachute,Transport Air,parachute,Transport aérien
2135,27,Noun,0,celebration,parade_1,Celebration Event,parade_1,Réjouissances
2136,27,Noun,0,celebration,parade_2,Celebration Event,parade_2,Réjouissances
2137,42,Noun,0,maths shape,parallelogram,Descriptive Shape,parallélogramme,Forme descriptive
2138,92,Noun,0,job people profession work,paramedic_1a,People Profession,paramedic_1a,personnes Profession
2139,92,Noun,0,job people profession work,paramedic_1b,People Profession,paramedic_1b,personnes Profession
2140,92,Noun,0,job people profession work,paramedic_2a,People Profession,paramedic_2a,personnes Profession
2141,92,Noun,0,job people profession work,paramedic_2b,People Profession,paramedic_2b,personnes Profession
2142,93,Noun,0,family relationship relatives,parents,People Relationship,Parents,People Relationship
2143,5,Noun,0,animal bird pet wild,parrot,Animal Birds,perroquet,Oiseaux animaux
2144,73,Noun,0,,parsnip,Food Vegetables and salads,panais,Légumes et salades alimentaires
2145,41,Noun,0,amount,part,Descriptive Quantity,partie,Quantité descriptive
2146,93,Noun,0,family relationship relatives,partner,People Relationship,partenaire,People Relationship
2147,27,Noun,0,celebration,party_celebration,Celebration Event,party_celebration,Réjouissances
2148,28,Noun,0,celebration,party_popper,Celebration Item,bombe de table,célébration article
2149,94,Noun,0,celebration,passion_flower,Plants and Trees,fleur de la passion,Plantes et les arbres
2150,62,Noun,0,,passion_fruit,Food Fruit,fruit de la passion,Fruit alimentaire
2151,79,Noun,0,holiday travel,passport,Holiday and travel,passeport,Vacances et Voyage
2152,44,Noun,0,calendar diary season time,past,Descriptive Time,passé,Temps descriptif
2153,69,Noun,0,food meal,pasta,Food Pastas and rice,Pâtes,La nourriture et du riz Pastas
2154,63,Noun,0,,pasta_sauce,Food Ingredients,sauce pour pâtes,Ingrédients alimentaires
2155,36,Noun,0,,paste,Computer Icon,pâte,Icône d'ordinateur
2156,66,Noun,0,,pastie,Food Meals and snacks,pastie,Repas des aliments et des collations
2157,55,Noun,0,food ingredient,pastry,Food Breads and baking,Pâtisserie,Et la cuisson des aliments Breads
2158,30,Noun,0,clothes,patch_on_clothes,Clothes General,patch_on_clothes,vêtements général
2159,66,Noun,0,,pate,Food Meals and snacks,crâne,Repas des aliments et des collations
2160,7,Noun,0,animal mammal pet,paw,Animal Features,patte,Caractéristiques des animaux
2161,7,Noun,0,animal mammal pet,paw_1,Animal Features,paw_1,Caractéristiques des animaux
2162,116,Noun,0,class school,PE,Work and School Subjects,PE,Sujets de travail et de l'école
2163,117,Noun,0,class school,PE_class,Work and School Timetable,Classe de sport,Les travaux et le calendrier scolaire
2164,73,Noun,0,,pea,Food Vegetables and salads,pois,Légumes et salades alimentaires
2165,62,Noun,0,food fruit,peach,Food Fruit,pêche,Fruit alimentaire
2166,5,Noun,0,animal bird wild,peacock,Animal Birds,paon,Oiseaux animaux
2167,68,Noun,0,food,peanut,Food Nuts,cacahuète,noix alimentaires
2168,68,Noun,0,,peanut_2,Food Nuts,peanut_2,noix alimentaires
2169,63,Noun,0,,peanut_butter,Food Ingredients,beurre d'arachide,Ingrédients alimentaires
2170,62,Noun,0,food fruit,pear,Food Fruit,poire,Fruit alimentaire
2171,73,Noun,0,food vegetable,peas,Food Vegetables and salads,pois,Légumes et salades alimentaires
2172,68,Noun,0,,pecan,Food Nuts,noix de pécan,noix alimentaires
2173,64,Verb,0,cooking,"peel_,_to",Food Kitchen actions,"peau _, _ à",Nourriture actions cuisine
2174,65,Noun,0,cooking kitchen,peeler,Food Kitchen items,éplucheur,Cuillères de cuisine articles
2175,5,Noun,0,animal bird,pelican,Animal Birds,pélican,Oiseaux animaux
2176,115,Noun,0,class office school stationery,pen,Work and School Stationery,stylo,Travail et de la papeterie scolaire
2177,15,Noun,0,,pen_and_paper,Art Making,stylo et papier,Making Art
2178,15,Noun,0,,pen_and_paper_2,Art Making,pen_and_paper_2,Making Art
2179,115,Noun,0,class office school stationery,pencil,Work and School Stationery,crayon,Travail et de la papeterie scolaire
2180,15,Noun,0,,pencil_and_paper,Art Making,pencil_and_paper,Making Art
2181,15,Noun,0,,pencil_and_paper_2,Art Making,pencil_and_paper_2,Making Art
2182,115,Noun,0,class office school stationery,pencil_box,Work and School Stationery,boîte à crayons,Travail et de la papeterie scolaire
2183,115,Noun,0,class office school stationery,pencil_case,Work and School Stationery,trousse,Travail et de la papeterie scolaire
2184,115,Noun,0,class office school stationery,pencil_sharpener,Work and School Stationery,taille-crayon,Travail et de la papeterie scolaire
2185,115,Noun,0,class office school stationery,pencil_sharpener_2,Work and School Stationery,pencil_sharpener_2,Travail et de la papeterie scolaire
2186,5,Noun,0,animal bird wild zoo,penguin,Animal Birds,manchot,Oiseaux animaux
2187,74,Noun,1,,penis,Healthcare Body parts,pénis,Les parties du corps Santé
2188,42,Noun,0,maths shape,pentagon,Descriptive Shape,Pentagone,Forme descriptive
2189,73,Noun,0,food vegetable,pepper,Food Vegetables and salads,poivre,Légumes et salades alimentaires
2190,65,Noun,0,,pepper_mill,Food Kitchen items,Moulin à poivre,Cuillères de cuisine articles
2191,88,Noun,0,,percent,Number Activity,pour cent,nombre d'activités
2192,76,Noun,0,grooming,perfume,Healthcare Grooming items,parfum,articles Santé Toilettage
2193,75,Verb,0,grooming,"perm_,_to",Healthcare Grooming activities,"perm _, _ à",Santé activités Toilettage
2194,102,Noun,0,,permeable,Science Eco,perméable,sciences Eco
2195,33,Noun,0,class school,personal_passport,Communication Aid,personal_passport,aide à la communication
2196,65,Noun,0,cooking kitchen,pestle_and_mortar,Food Kitchen items,pestle_and_mortar,Cuillères de cuisine articles
2197,3,Noun,0,animal,pet_blanket,Animal Activity Grooming,pet_blanket,Toilettage pour animaux Activité
2198,3,Noun,0,animal,pet_brush,Animal Activity Grooming,pet_brush,Toilettage pour animaux Activité
2199,9,Noun,0,animal,pet_carrier,Animal Habitat,pet_carrier,Habitat animal
2200,9,Noun,0,animal,pet_carrying_basket,Animal Habitat,pet_carrying_basket,Habitat animal
2201,3,Noun,0,animal,pet_comb,Animal Activity Grooming,pet_comb,Toilettage pour animaux Activité
2202,94,Noun,0,,petal,Plants and Trees,pétale,Plantes et les arbres
2203,110,Noun,0,transport travel vehicle,petrol_tanker,Transport Road,petrol_tanker,Transport routier
2204,30,Noun,0,clothes underwear,petticoat,Clothes General,jupon,vêtements général
2205,52,Noun,0,,phone_picture_video,Electrical Phone,phone_picture_video,téléphone électrique
2206,17,Noun,0,class office school stationery,photocopier,Building Equipment and devices,photocopieur,Domestiques du bâtiment et appareils
2207,79,Noun,0,holiday,photographs,Holiday and travel,photographies,Vacances et Voyage
2208,92,Noun,0,job people profession work,physio_therapist_1a,People Profession,physio_therapist_1a,personnes Profession
2209,92,Noun,0,job people profession work,physio_therapist_1b,People Profession,physio_therapist_1b,personnes Profession
2210,92,Noun,0,job people profession work,physio_therapist_2a,People Profession,physio_therapist_2a,personnes Profession
2211,92,Noun,0,job people profession work,physio_therapist_2b,People Profession,physio_therapist_2b,personnes Profession
2212,86,Noun,0,,piano,Music Instrument,piano,Instrument de musique
2213,71,Noun,0,,pick_and_mix,Food Sweets and desserts,pick_and_mix,Bonbons alimentaires et desserts
2214,66,Noun,0,,picnic,Food Meals and snacks,pique-nique,Repas des aliments et des collations
2215,18,Noun,0,home house,picture,Building Furniture,image,Meubles de construction
2216,18,Noun,0,home house,picture_frame,Building Furniture,Cadre de l'image,Meubles de construction
2217,55,Noun,0,celebration food,pie,Food Breads and baking,tarte,Et la cuisson des aliments Breads
2218,71,Noun,0,,pie_apple,Food Sweets and desserts,pie_apple,Bonbons alimentaires et desserts
2219,88,Noun,0,,pie_chart,Number Activity,diagramme circulaire,nombre d'activités
2220,71,Noun,0,,pie_cherry,Food Sweets and desserts,pie_cherry,Bonbons alimentaires et desserts
2221,67,Noun,0,,pie_meat,Food Meat,pie_meat,viande alimentaire
2222,10,Noun,0,animal farm mammal,piglet,Animal Mammal,porcelet,Mammifère
2223,92,Noun,0,job people profession work,pilot_1a,People Profession,pilot_1a,personnes Profession
2224,92,Noun,0,job people profession work,pilot_1b,People Profession,pilot_1b,personnes Profession
2225,92,Noun,0,job people profession work,pilot_2a,People Profession,pilot_2a,personnes Profession
2226,92,Noun,0,job people profession work,pilot_2b,People Profession,pilot_2b,personnes Profession
2227,94,Noun,0,gardening plant,pine_cone,Plants and Trees,pomme de pin,Plantes et les arbres
